"REF_DATE","GEO","DGUID","Age at time of death","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-03-21","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-03-28","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","20","","","","0"
"2020-04-04","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-04-11","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-04-18","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-04-25","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2020-05-02","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","45","","","","0"
"2020-05-09","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2020-05-16","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-05-23","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2020-05-30","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2020-06-06","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2020-06-13","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-06-20","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2020-06-27","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2020-07-04","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","15","","","","0"
"2020-07-11","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-07-18","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2020-07-25","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2020-08-01","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","20","","","","0"
"2020-08-08","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-08-15","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2020-08-22","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-08-29","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","20","","","","0"
"2020-09-05","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2020-09-12","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-09-19","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2020-09-26","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","20","","","","0"
"2020-10-03","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-10-10","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2020-10-17","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2020-10-24","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2020-10-31","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2020-11-07","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","40","","","","0"
"2020-11-14","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","40","","","","0"
"2020-11-21","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","50","","","","0"
"2020-11-28","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","50","","","","0"
"2020-12-05","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","40","","","","0"
"2020-12-12","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2020-12-19","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","40","","","","0"
"2020-12-26","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","40","","","","0"
"2021-01-02","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2021-01-09","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-01-16","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2021-01-23","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-01-30","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-02-06","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2021-02-13","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2021-02-20","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2021-02-27","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2021-03-06","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2021-03-13","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-03-20","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2021-03-27","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-04-03","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-04-10","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","20","","","","0"
"2021-04-17","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","20","","","","0"
"2021-04-24","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2021-05-01","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-05-08","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-05-15","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-05-22","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-05-29","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2021-06-05","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","35","","","","0"
"2021-06-12","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-06-19","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","30","","","","0"
"2021-06-26","Manitoba, place of occurrence","2016A000246","Age at time of death, 85 years and over","Males","Number of deaths","Number","223","units","0","v1161320439","8.5.2.1","25","","","","0"
"2019-01-05","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-01-12","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-01-19","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-01-26","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-02-02","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-02-09","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-02-16","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","0","","","","0"
"2019-02-23","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","0","","","","0"
"2019-03-02","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-03-09","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-03-16","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-03-23","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-03-30","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-04-06","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-04-13","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-04-20","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-04-27","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-05-04","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-05-11","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-05-18","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-05-25","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-06-01","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-06-08","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-06-15","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-06-22","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-06-29","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-07-06","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-07-13","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2019-07-20","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-07-27","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-08-03","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-08-10","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-08-17","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-08-24","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2019-08-31","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-09-07","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-09-14","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-09-21","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-09-28","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-10-05","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-10-12","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-10-19","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-10-26","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-11-02","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-11-09","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-11-16","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-11-23","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2019-11-30","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-12-07","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-12-14","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-12-21","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2019-12-28","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-01-04","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-01-11","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2020-01-18","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-01-25","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-02-01","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-02-08","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","0","","","","0"
"2020-02-15","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2020-02-22","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-02-29","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-03-07","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-03-14","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-03-21","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2020-03-28","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-04-04","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-04-11","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-04-18","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-04-25","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-05-02","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-05-09","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-05-16","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-05-23","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-05-30","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2020-06-06","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2020-06-13","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-06-20","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-06-27","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-07-04","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-07-11","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-07-18","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-07-25","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-08-01","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","20","","","","0"
"2020-08-08","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-08-15","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-08-22","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","20","","","","0"
"2020-08-29","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-09-05","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-09-12","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-09-19","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-09-26","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-10-03","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-10-10","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-10-17","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2020-10-24","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2020-10-31","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-11-07","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
