x,y,ID,TOTAL_RAIN,SNOW_ON_GROUND,TOTAL_SNOW_FLAG,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,LOCAL_MONTH,PROVINCE_CODE,LOCAL_YEAR,STATION_NAME,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE_FLAG,MAX_TEMPERATURE,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST,MIN_TEMPERATURE,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST
-121.62666666666667,55.687222222222225,1181508.2019.6.27,6,0,,0,,,1181508,,,,,6,BC,2019,CHETWYND A,,,17,13,,0,,2019-06-27 00:00:00,,5,6,27,,,,9,,
-121.62666666666667,55.687222222222225,1181508.2019.6.28,11.2,0,,0,,,1181508,,,,,6,BC,2019,CHETWYND A,,,19,15.3,,0,,2019-06-28 00:00:00,,2.7,11.2,28,,,,11.5,,
-121.62666666666667,55.687222222222225,1181508.2019.6.29,1.2,0,,0,,,1181508,,,,,6,BC,2019,CHETWYND A,,,20.5,15.3,,0,,2019-06-29 00:00:00,,2.7,1.2,29,,,,10,,
-121.62666666666667,55.687222222222225,1181508.2019.6.30,11.6,0,,0,,,1181508,,,,,6,BC,2019,CHETWYND A,,,26,17.5,,0,,2019-06-30 00:00:00,,0.5,11.6,30,,,,9,,
-121.62666666666667,55.687222222222225,1181508.2019.7.1,0.6,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,17.5,13.3,,0,,2019-07-01 00:00:00,,4.7,0.6,1,,,,9,,
-121.62666666666667,55.687222222222225,1181508.2019.7.2,6,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,23.5,15,,0,,2019-07-02 00:00:00,,3,6,2,,,,6.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.3,0.4,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,16,13.5,,0,,2019-07-03 00:00:00,,4.5,0.4,3,,,,11,,
-121.62666666666667,55.687222222222225,1181508.2019.7.4,4,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,19.5,13.8,,0,,2019-07-04 00:00:00,,4.2,4,4,,,,8,,
-121.62666666666667,55.687222222222225,1181508.2019.7.5,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,19.5,15,,0,,2019-07-05 00:00:00,,3,0,5,,,,10.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.6,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,21,13.3,,0,,2019-07-06 00:00:00,,4.7,0,6,,,,5.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.7,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,20,14,,0,,2019-07-07 00:00:00,,4,0,7,,,,8,,
-121.62666666666667,55.687222222222225,1181508.2019.7.8,4.2,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,14,10.3,,0,,2019-07-08 00:00:00,,7.7,4.2,8,,,,6.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.9,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,14.5,12,,0,,2019-07-09 00:00:00,,6,0,9,,,,9.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.10,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,15.5,13.5,,0,,2019-07-10 00:00:00,,4.5,0,10,,,,11.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.11,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,23.5,15.3,,0,,2019-07-11 00:00:00,,2.7,0,11,,,,7,,
-121.62666666666667,55.687222222222225,1181508.2019.7.12,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,24,18,,0,,2019-07-12 00:00:00,,0,0,12,,,,12,,
-121.62666666666667,55.687222222222225,1181508.2019.7.13,0.6,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,23.5,17.5,,0,,2019-07-13 00:00:00,,0.5,0.6,13,,,,11.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.14,2.2,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,20.5,15.3,,0,,2019-07-14 00:00:00,,2.7,2.2,14,,,,10,,
-121.62666666666667,55.687222222222225,1181508.2019.7.15,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,24,17.8,,0,,2019-07-15 00:00:00,,0.2,0,15,,,,11.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.16,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,23.5,16,,0,,2019-07-16 00:00:00,,2,0,16,T,T,,8.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.17,2.4,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,17.5,14,,0,,2019-07-17 00:00:00,,4,2.4,17,,,,10.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.19,3.2,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,18.5,15,,0,,2019-07-19 00:00:00,,3,3.2,19,,,,11.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.20,0.2,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,22,15.8,,0,,2019-07-20 00:00:00,,2.2,0.2,20,,,,9.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.21,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,25,16.5,,0,,2019-07-21 00:00:00,,1.5,0,21,,,,8,,
-121.62666666666667,55.687222222222225,1181508.2019.7.22,5.2,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,27,18.8,,0.8,,2019-07-22 00:00:00,,0,5.2,22,,,,10.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.23,2.6,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,25.5,18.5,,0.5,,2019-07-23 00:00:00,,0,2.6,23,,,,11.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.24,6,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,20,16.5,,0,,2019-07-24 00:00:00,,1.5,6,24,,,,13,,
-121.62666666666667,55.687222222222225,1181508.2019.7.25,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,22.5,17,,0,,2019-07-25 00:00:00,,1,0,25,,,,11.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.26,4,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,22.5,17.8,,0,,2019-07-26 00:00:00,,0.2,4,26,,,,13,,
-121.62666666666667,55.687222222222225,1181508.2019.7.27,2.8,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,20.5,16.5,,0,,2019-07-27 00:00:00,,1.5,2.8,27,,,,12.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.28,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,22,17.3,,0,,2019-07-28 00:00:00,,0.7,0,28,,,,12.5,,
-121.62666666666667,55.687222222222225,1181508.2019.7.29,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,20.5,14.3,,0,,2019-07-29 00:00:00,,3.7,0,29,,,,8,,
-121.62666666666667,55.687222222222225,1181508.2019.7.30,3.8,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,19,13.5,,0,,2019-07-30 00:00:00,,4.5,3.8,30,,,,8,,
-121.62666666666667,55.687222222222225,1181508.2019.7.31,0,0,,0,,,1181508,,,,,7,BC,2019,CHETWYND A,,,21,15,,0,,2019-07-31 00:00:00,,3,0,31,,,,9,,
-121.62666666666667,55.687222222222225,1181508.2019.8.1,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,19.5,14,,0,,2019-08-01 00:00:00,,4,0,1,,,,8.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.2,3,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,14,10.3,,0,,2019-08-02 00:00:00,,7.7,3,2,,,,6.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.3,0.2,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,24,16.5,,0,,2019-08-03 00:00:00,,1.5,0.2,3,,,,9,,
-121.62666666666667,55.687222222222225,1181508.2019.8.4,0.8,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,27.5,20.3,,2.3,,2019-08-04 00:00:00,,0,0.8,4,,,,13,,
-121.62666666666667,55.687222222222225,1181508.2019.8.5,43.6,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,25,19.5,,1.5,,2019-08-05 00:00:00,,0,43.6,5,,,,14,,
-121.62666666666667,55.687222222222225,1181508.2019.8.6,4.4,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,17,15.3,,0,,2019-08-06 00:00:00,,2.7,4.4,6,,,,13.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.7,22.8,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,20,16,,0,,2019-08-07 00:00:00,,2,22.8,7,,,,12,,
-121.62666666666667,55.687222222222225,1181508.2019.8.8,6.2,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,12.5,11,,0,,2019-08-08 00:00:00,,7,6.2,8,,,,9.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.9,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,12.5,10.5,,0,,2019-08-09 00:00:00,,7.5,0,9,T,T,,8.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.10,0.2,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,17,10,,0,,2019-08-10 00:00:00,,8,0.2,10,,,,3,,
-121.62666666666667,55.687222222222225,1181508.2019.8.11,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,20,12.5,,0,,2019-08-11 00:00:00,,5.5,0,11,,,,5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.12,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,22,13.5,,0,,2019-08-12 00:00:00,,4.5,0,12,,,,5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.13,0.4,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,24,15.5,,0,,2019-08-13 00:00:00,,2.5,0.4,13,,,,7,,
-121.62666666666667,55.687222222222225,1181508.2019.8.14,0.2,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,24.5,18.3,,0.3,,2019-08-14 00:00:00,,0,0.2,14,,,,12,,
-121.62666666666667,55.687222222222225,1181508.2019.8.15,10,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,19,16.3,,0,,2019-08-15 00:00:00,,1.7,10,15,,,,13.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.16,2.6,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,17,13.5,,0,,2019-08-16 00:00:00,,4.5,2.6,16,,,,10,,
-121.62666666666667,55.687222222222225,1181508.2019.8.17,32,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,14,10.5,,0,,2019-08-17 00:00:00,,7.5,32,17,,,,7,,
-121.62666666666667,55.687222222222225,1181508.2019.8.18,16.8,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,8.5,7.8,,0,,2019-08-18 00:00:00,,10.2,16.8,18,,,,7,,
-121.62666666666667,55.687222222222225,1181508.2019.8.19,1.2,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,15,10,,0,,2019-08-19 00:00:00,,8,1.2,19,,,,5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.20,0.2,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,16.5,12.5,,0,,2019-08-20 00:00:00,,5.5,0.2,20,,,,8.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.21,0.6,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,21.5,16,,0,,2019-08-21 00:00:00,,2,0.6,21,,,,10.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.22,1.4,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,18,14,,0,,2019-08-22 00:00:00,,4,1.4,22,,,,10,,
-121.62666666666667,55.687222222222225,1181508.2019.8.23,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,18.5,13.8,,0,,2019-08-23 00:00:00,,4.2,0,23,,,,9,,
-121.62666666666667,55.687222222222225,1181508.2019.8.24,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,19,14.3,,0,,2019-08-24 00:00:00,,3.7,0,24,,,,9.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.25,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,20,15.5,,0,,2019-08-25 00:00:00,,2.5,0,25,,,,11,,
-121.62666666666667,55.687222222222225,1181508.2019.8.26,1.8,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,19,11.3,,0,,2019-08-26 00:00:00,,6.7,1.8,26,,,,3.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.27,0.4,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,20.5,14.5,,0,,2019-08-27 00:00:00,,3.5,0.4,27,,,,8.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.28,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,18.5,10.5,,0,,2019-08-28 00:00:00,,7.5,0,28,T,T,,2.5,,
-121.62666666666667,55.687222222222225,1181508.2019.8.29,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,19,10.5,,0,,2019-08-29 00:00:00,,7.5,0,29,,,,2,,
-121.62666666666667,55.687222222222225,1181508.2019.8.30,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,19.5,10.3,,0,,2019-08-30 00:00:00,,7.7,0,30,,,,1,,
-121.62666666666667,55.687222222222225,1181508.2019.8.31,0,0,,0,,,1181508,,,,,8,BC,2019,CHETWYND A,,,20.5,11,,0,,2019-08-31 00:00:00,,7,0,31,,,,1.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.1,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,20,12,,0,,2019-09-01 00:00:00,,6,0,1,,,,4,,
-121.62666666666667,55.687222222222225,1181508.2019.9.2,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,23,15,,0,,2019-09-02 00:00:00,,3,0,2,,,,7,,
-121.62666666666667,55.687222222222225,1181508.2019.9.3,1.4,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,24.5,16.3,,0,,2019-09-03 00:00:00,,1.7,1.4,3,,,,8,,
-121.62666666666667,55.687222222222225,1181508.2019.9.4,0.8,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,18,15.3,,0,,2019-09-04 00:00:00,,2.7,0.8,4,,,,12.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.5,0.2,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,21.5,14,,0,,2019-09-05 00:00:00,,4,0.2,5,,,,6.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.6,0.6,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,20,13.5,,0,,2019-09-06 00:00:00,,4.5,0.6,6,,,,7,,
-121.62666666666667,55.687222222222225,1181508.2019.9.7,7.4,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,13,12.5,,0,,2019-09-07 00:00:00,,5.5,7.4,7,,,,12,,
-121.62666666666667,55.687222222222225,1181508.2019.9.8,4,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,11,10.5,,0,,2019-09-08 00:00:00,,7.5,4,8,,,,10,,
-121.62666666666667,55.687222222222225,1181508.2019.9.9,11,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,10,8.8,,0,,2019-09-09 00:00:00,,9.2,11,9,,,,7.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.10,0.4,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,12,10.5,,0,,2019-09-10 00:00:00,,7.5,0.4,10,,,,9,,
-121.62666666666667,55.687222222222225,1181508.2019.9.11,0.2,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,19.5,14.8,,0,,2019-09-11 00:00:00,,3.2,0.2,11,,,,10,,
-121.62666666666667,55.687222222222225,1181508.2019.9.12,0.4,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,19.5,12.8,,0,,2019-09-12 00:00:00,,5.2,0.4,12,,,,6,,
-121.62666666666667,55.687222222222225,1181508.2019.9.13,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,19,12,,0,,2019-09-13 00:00:00,,6,0,13,,,,5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.14,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,16.5,12,,0,,2019-09-14 00:00:00,,6,0,14,,,,7.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.15,7.2,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,12.5,7.3,,0,,2019-09-15 00:00:00,,10.7,7.2,15,,,,2,,
-121.62666666666667,55.687222222222225,1181508.2019.9.16,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,16,10.5,,0,,2019-09-16 00:00:00,,7.5,0,16,,,,5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.17,0.4,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,16.5,9.3,,0,,2019-09-17 00:00:00,,8.7,0.4,17,,,,2,,
-121.62666666666667,55.687222222222225,1181508.2019.9.18,0.4,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,19,12.5,,0,,2019-09-18 00:00:00,,5.5,0.4,18,,,,6,,
-121.62666666666667,55.687222222222225,1181508.2019.9.19,0.4,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,17.5,11.5,,0,,2019-09-19 00:00:00,,6.5,0.4,19,,,,5.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.20,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,18.5,13,,0,,2019-09-20 00:00:00,,5,0,20,,,,7.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.21,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,18.5,14.5,,0,,2019-09-21 00:00:00,,3.5,0,21,,,,10.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.22,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,16,13,,0,,2019-09-22 00:00:00,,5,0,22,,,,10,,
-121.62666666666667,55.687222222222225,1181508.2019.9.23,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,11.5,8.3,,0,,2019-09-23 00:00:00,,9.7,0,23,T,T,,5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.24,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,14,9.8,,0,,2019-09-24 00:00:00,,8.2,0,24,T,T,,5.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.25,3.2,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,12,10,,0,,2019-09-25 00:00:00,,8,3.2,25,,,,8,,
-121.62666666666667,55.687222222222225,1181508.2019.9.26,4.2,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,9.5,6.8,,0,,2019-09-26 00:00:00,,11.2,4.2,26,,,,4,,
-121.62666666666667,55.687222222222225,1181508.2019.9.27,0.2,0,T,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,3,2.3,,0,,2019-09-27 00:00:00,,15.7,0.2,27,,,,1.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.28,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,5,2.3,,0,,2019-09-28 00:00:00,,15.7,0,28,,,,-0.5,,
-121.62666666666667,55.687222222222225,1181508.2019.9.29,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,7,0.5,,0,,2019-09-29 00:00:00,,17.5,0,29,,,,-6,,
-121.62666666666667,55.687222222222225,1181508.2019.9.30,0,0,,0,,,1181508,,,,,9,BC,2019,CHETWYND A,,,14,4.5,,0,,2019-09-30 00:00:00,,13.5,0,30,,,,-5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.1,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,17,10.5,,0,,2019-10-01 00:00:00,,7.5,0,1,,,,4,,
-121.62666666666667,55.687222222222225,1181508.2019.10.2,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,18,11.3,,0,,2019-10-02 00:00:00,,6.7,0,2,,,,4.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.3,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,12.5,6.3,,0,,2019-10-03 00:00:00,,11.7,0,3,T,T,,0,,
-121.62666666666667,55.687222222222225,1181508.2019.10.4,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,10.5,6.3,,0,,2019-10-04 00:00:00,,11.7,0,4,T,T,,2,,
-121.62666666666667,55.687222222222225,1181508.2019.10.5,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,12,9,,0,,2019-10-05 00:00:00,,9,0,5,,,,6,,
-121.62666666666667,55.687222222222225,1181508.2019.10.6,4,0,,1,,,1181508,,,,,10,BC,2019,CHETWYND A,,,12,9.8,,0,,2019-10-06 00:00:00,,8.2,4,6,,,,7.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.7,0,0,,4,,,1181508,,,,,10,BC,2019,CHETWYND A,T,,1,0.5,,0,,2019-10-07 00:00:00,,17.5,3.2,7,,,,0,,
-121.62666666666667,55.687222222222225,1181508.2019.10.8,0,1,,0.4,,,1181508,,,,,10,BC,2019,CHETWYND A,,,0.5,-2.5,,0,,2019-10-08 00:00:00,,20.5,0.2,8,,,,-5.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.9,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,5,-1,,0,,2019-10-09 00:00:00,,19,0,9,,,,-7,,
-121.62666666666667,55.687222222222225,1181508.2019.10.10,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,8,3.3,,0,,2019-10-10 00:00:00,,14.7,0,10,,,,-1.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.11,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,12,4.3,,0,,2019-10-11 00:00:00,,13.7,0,11,,,,-3.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.12,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,11.5,7.8,,0,,2019-10-12 00:00:00,,10.2,0,12,,,,4,,
-121.62666666666667,55.687222222222225,1181508.2019.10.13,1,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,9,2.8,,0,,2019-10-13 00:00:00,,15.2,1,13,,,,-3.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.14,0,0,,1,,,1181508,,,,,10,BC,2019,CHETWYND A,,,5.5,3,,0,,2019-10-14 00:00:00,,15,0.4,14,,,,0.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.15,0.8,0,T,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,7,2.5,,0,,2019-10-15 00:00:00,,15.5,0.8,15,,,,-2,,
-121.62666666666667,55.687222222222225,1181508.2019.10.16,0.6,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,11.5,4.8,,0,,2019-10-16 00:00:00,,13.2,0.6,16,,,,-2,,
-121.62666666666667,55.687222222222225,1181508.2019.10.17,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,12,5.8,,0,,2019-10-17 00:00:00,,12.2,0,17,T,T,,-0.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.18,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,9.5,5,,0,,2019-10-18 00:00:00,,13,0,18,T,T,,0.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.19,0.2,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,5,3,,0,,2019-10-19 00:00:00,,15,0.2,19,,,,1,,
-121.62666666666667,55.687222222222225,1181508.2019.10.20,0,0,,4,,,1181508,,,,,10,BC,2019,CHETWYND A,,,4.5,0.8,,0,,2019-10-20 00:00:00,,17.2,4,20,,,,-3,,
-121.62666666666667,55.687222222222225,1181508.2019.10.21,1,1,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,5.5,2.8,,0,,2019-10-21 00:00:00,,15.2,1,21,,,,0,,
-121.62666666666667,55.687222222222225,1181508.2019.10.22,1,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,4,2.3,,0,,2019-10-22 00:00:00,,15.7,1,22,,,,0.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.23,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,8.5,2.3,,0,,2019-10-23 00:00:00,,15.7,0,23,,,,-4,,
-121.62666666666667,55.687222222222225,1181508.2019.10.24,10,0,,11,,,1181508,,,,,10,BC,2019,CHETWYND A,,,11.5,8,,0,,2019-10-24 00:00:00,,10,20.2,24,,,,4.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.25,1,6,,3.2,,,1181508,,,,,10,BC,2019,CHETWYND A,,,3,1.5,,0,,2019-10-25 00:00:00,,16.5,3,25,,,,0,,
-121.62666666666667,55.687222222222225,1181508.2019.10.26,0,3,T,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,4.5,2,,0,,2019-10-26 00:00:00,,16,0,26,,,,-0.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.27,0,0,,1,,,1181508,,,,,10,BC,2019,CHETWYND A,T,,4.5,1.3,,0,,2019-10-27 00:00:00,,16.7,0.2,27,,,,-2,,
-121.62666666666667,55.687222222222225,1181508.2019.10.28,0,1,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,-2.5,-4.3,,0,,2019-10-28 00:00:00,,22.3,0,28,,,,-6,,
-121.62666666666667,55.687222222222225,1181508.2019.10.29,0,1,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,,,4,-2.8,,0,,2019-10-29 00:00:00,,20.8,0,29,,,,-9.5,,
-121.62666666666667,55.687222222222225,1181508.2019.10.30,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,T,,6.5,3.3,,0,,2019-10-30 00:00:00,,14.7,0,30,,,,0,,
-121.62666666666667,55.687222222222225,1181508.2019.10.31,0,0,,0,,,1181508,,,,,10,BC,2019,CHETWYND A,T,,8,3.8,,0,,2019-10-31 00:00:00,,14.2,0,31,,,,-0.5,,
-121.62666666666667,55.687222222222225,1181508.2019.11.1,0,0,,0.4,,,1181508,,,,,11,BC,2019,CHETWYND A,T,,8.5,2.5,,0,,2019-11-01 00:00:00,,15.5,0.2,1,,,,-3.5,,
-121.62666666666667,55.687222222222225,1181508.2019.11.2,0.4,0,,0,,,1181508,,,,,11,BC,2019,CHETWYND A,T,,11.5,8.3,,0,,2019-11-02 00:00:00,,9.7,0.4,2,,,,5,,
